,yc_url,company_name,batch,sector,one_liner,overall_signal,founder_worked_in_target_industry,founder_held_target_function,founder_has_prior_exit,founder_is_repeat_yc,founder_from_top_co,domain_relevance_score,has_technical_cofounder,has_commercial_cofounder,has_domain_expert,is_solo_founder,team_completeness_score,one_line_risk,one_line_strength,website,has_live_product,has_paying_customers,has_user_evidence,has_public_iteration,has_specific_user_problem,has_beachhead_segment,product_maturity_score,user_understanding_score,sources_with_evidence,strongest_evidence,biggest_product_gap
143,https://www.ycombinator.com/companies/verdex,Verdex,W26,Insurance,AI insurance adjuster using satellite imagery to verify claims instantly,WEAK,FALSE,FALSE,FALSE,FALSE,FALSE,6.0,TRUE,FALSE,FALSE,FALSE,5.0,No insurance industry experience or commercial expertise on team,Strong technical skills with relevant satellite imagery and AI experience,https://www.verdexai.com/,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,7,1,GitHub repo with recent commits (last push 2026-01-04) shows active development work.,"No evidence of a live product for insurance claim verification - the GitHub repo appears to be for test automation tooling, not satellite imagery analysis."
144,https://www.ycombinator.com/companies/rubric-ai,Rubric AI,W26,AI Infrastructure,Reasoning and verification infrastructure for AI systems,WEAK,FALSE,FALSE,FALSE,FALSE,TRUE,5.0,FALSE,TRUE,FALSE,FALSE,4.0,Product-focused founder building complex AI infrastructure without clear technical depth,Strong product experience at high-growth companies like Asana and Oscar,https://therubric.ai,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,6,0,Company has a clear one-liner describing reasoning and verification infrastructure for AI systems.,"No evidence of any live product, users, or development activity across all checked sources."
145,https://www.ycombinator.com/companies/trycardinal-ai,Cardinal,W26,B2B,AI platform for precision outbound sales,WEAK,FALSE,FALSE,TRUE,TRUE,TRUE,4.0,TRUE,FALSE,FALSE,FALSE,6.0,No sales/GTM experience despite building for sales teams,Repeat YC founders with prior exit and top-tier tech backgrounds,https://trycardinal.ai/,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6,7,1,"Company website shows auth flow, pricing page, and social proof indicating a live product with paying customers.","No external user validation found - no reviews, ratings, or third-party evidence that real users are actively using the product."
146,https://www.ycombinator.com/companies/remix-3,Remix,W26,Consumer,Social media content auto-generated with your existing data,WEAK,FALSE,FALSE,FALSE,FALSE,TRUE,4.0,TRUE,FALSE,FALSE,TRUE,4.0,Solo founder with no social media/content creation industry experience,Strong technical background from top company (Brex) with early AI experience,https://remix.re,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4,6,2,Website shows a live product with pricing page and clear value proposition of converting voice notes into multiple content formats.,No external user validation or evidence that real customers are using the product despite having pricing.
147,https://www.ycombinator.com/companies/maven,Maven,W26,Fintech,Payments infrastructure for AI voice agents to collect payments over phone,WEAK,FALSE,FALSE,FALSE,FALSE,TRUE,4.0,TRUE,FALSE,FALSE,FALSE,5.0,"No payments industry experience, building complex PCI-compliant infrastructure",Strong technical team from Meta/Amazon targeting emerging AI voice market,https://trymaven.com,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,8,2,"Company website shows auth flow, pricing page, and documentation indicating a live product with payment infrastructure for voice AI agents.","No external user validation found - no reviews, testimonials, or third-party evidence that real customers are using the voice payment infrastructure."
148,https://www.ycombinator.com/companies/fort,Fort,W26,Consumer Hardware,Strength tracking wearable for longevity-focused fitness enthusiasts,WEAK,FALSE,FALSE,FALSE,FALSE,TRUE,4.0,TRUE,FALSE,FALSE,FALSE,6.0,No fitness industry experience or commercial expertise on team,Strong technical team from Tesla/SpaceX with hardware engineering expertise,https://fort.cx,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,7,1,"Company has a pre-order page with pricing, indicating they have a defined product concept and business model for a strength training wearable.","Product is still in pre-order/waitlist phase with no evidence of a working prototype, user testing, or actual customers using the device."
149,https://www.ycombinator.com/companies/o11,o11,W26,B2B Software,AI agent that automates workflows inside Microsoft Office and Google Workspace apps,WEAK,FALSE,FALSE,FALSE,FALSE,FALSE,4.0,TRUE,FALSE,FALSE,FALSE,5.0,Young founders lack enterprise sales experience and domain expertise,Strong technical team with early product traction and clear market need,https://o11.ai,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,8,3,"Company website shows auth flow, pricing page, and documentation indicating a live product with paying customers.",Limited external validation with only Product Hunt listing found and no app store presence for mobile workflows.
150,https://www.ycombinator.com/companies/cardboard,Cardboard,W26,B2B Software,Agentic video editor for growth/marketing teams and creators,WEAK,FALSE,FALSE,FALSE,FALSE,FALSE,4.0,TRUE,TRUE,FALSE,FALSE,6.0,No direct video editing industry experience or user validation,Strong technical team with browser performance and AI expertise,https://usecardboard.com,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,7,2,"Company website shows a live product with auth flow, pricing page, and changelog indicating an operational video editing platform.","No external user validation found - no reviews, testimonials, or third-party evidence that real users are actively using the product."
151,https://www.ycombinator.com/companies/hex-security,Hex Security,W26,Security,AI agents that run continuous penetration tests against apps and infrastructure,WEAK,FALSE,FALSE,FALSE,FALSE,TRUE,4.0,TRUE,FALSE,FALSE,FALSE,5.0,No cybersecurity industry experience or professional penetration testing background,Strong technical team with AI/ML expertise from top companies,https://hex.co,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4,7,1,"Website has a login flow and demo functionality, indicating a functional product beyond just a landing page.","No evidence of paying customers, user reviews, or external validation despite having a live product with authentication."
152,https://www.ycombinator.com/companies/eigenpal,EigenPal,W26,B2B,AI Document Workflows for Enterprises,WEAK,FALSE,FALSE,FALSE,FALSE,TRUE,4.0,TRUE,FALSE,FALSE,FALSE,5.0,No domain expertise in enterprise document processing workflows,Strong technical team with prior startup experience,https://www.eigenpal.com/,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6,7,1,"Website shows auth flow, pricing page, and demo booking capability indicating a live product with commercial intent.","No external user validation found - no reviews, testimonials from named customers, or third-party evidence of actual usage."
153,https://www.ycombinator.com/companies/luel,Luel,W26,AI/ML,Rights-cleared multimodal training data marketplace for AI companies,WEAK,FALSE,FALSE,FALSE,FALSE,FALSE,4.0,TRUE,FALSE,FALSE,FALSE,5.0,College dropouts with no proven AI/data industry experience,Addressing real pain point in AI training data procurement,https://luel.ai,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,8,2,"Website has authentication flow, pricing page, and clear marketplace functionality for buying/selling AI training data.",No external user validation or reviews despite having a live marketplace with pricing.
154,https://www.ycombinator.com/companies/scheduling-wizard,Scheduling Wizard,W26,Healthcare,Logistics infrastructure to modernize healthcare operations,WEAK,FALSE,FALSE,FALSE,FALSE,FALSE,4.0,TRUE,TRUE,FALSE,FALSE,6.0,No healthcare industry experience despite complex hospital operations domain,Strong technical founder with proven logistics algorithm expertise from DoD,https://www.schedulingwiz.com,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,6,9,2,"Website shows they are serving 20+ departments at leading medical institutions with specific focus on resident, fellow, and faculty scheduling.","No evidence of pricing tiers or revenue model despite having a pricing page, and the GitHub repo appears to be for a different social media scheduling product."
155,https://www.ycombinator.com/companies/zatanna,Zatanna,W26,B2B Software,Turning all software into agent-first APIs,WEAK,FALSE,FALSE,FALSE,FALSE,FALSE,4.0,TRUE,FALSE,FALSE,FALSE,5.0,Very limited founder background info suggests inexperienced team,Technical team tackling real API integration pain point,https://www.zatanna.ai/,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6,7,2,"Company website shows auth flow, pricing page, and claims to be supporting millions of requests with Y Combinator backing.","No external user validation found - no reviews, testimonials, or third-party evidence of actual users despite claims of millions of requests."
156,https://www.ycombinator.com/companies/lexius,Lexius,W26,Security/AI,AI for corporate security cameras - detects incidents and prevents liability,WEAK,FALSE,FALSE,FALSE,FALSE,FALSE,4.0,TRUE,TRUE,FALSE,FALSE,6.0,No direct security industry experience or customer validation evidence,Strong technical team with relevant computer vision expertise,https://www.lexius.ai,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,9,3,Live mobile app with 5-star rating from 4 users and active GitHub repo with recent commits.,Very limited user validation with only 4 app store reviews and minimal social proof despite having a pricing page.
157,https://www.ycombinator.com/companies/klaus-ai,Klaus AI,W26,AI/ML,Fast and Safe OpenClaw personal assistant on the cloud,WEAK,FALSE,FALSE,FALSE,FALSE,TRUE,4.0,TRUE,FALSE,FALSE,FALSE,5.0,Building wrapper around existing tool with unclear differentiation,Strong technical founder from Jane Street with AI/ML experience,https://klausai.com,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,0,Only evidence is a basic website title 'Klaus - AI Assistant Hosting' with no functional product elements.,"Complete absence of any product evidence across all sources - no live product, users, or clear problem definition beyond vague 'AI assistant' positioning."
158,https://www.ycombinator.com/companies/kita,Kita,W26,Fintech,Automate credit review for lenders in emerging markets,WEAK,FALSE,FALSE,FALSE,FALSE,TRUE,4.0,TRUE,TRUE,FALSE,FALSE,6.0,No direct lending or credit industry experience from founders,Strong technical team with Apple experience and local market knowledge,https://www.usekita.com/,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,7,1,HackerNews Launch post with 55 points and 14 comments shows community engagement and validates the problem space.,"No evidence of a live product despite being a YC W26 company - website not found, no signup flow, and GitHub/App Store results appear unrelated to the lending product."
159,https://www.ycombinator.com/companies/origin-bio,Origin,W26,Biotech,AI and data platform for cancer therapeutics and cell/gene therapy safety,WEAK,FALSE,FALSE,FALSE,TRUE,FALSE,4.0,TRUE,FALSE,FALSE,FALSE,4.0,Two CS students with no biotech/pharma experience tackling complex regulatory biology,Strong technical team with published research and prior YC experience,https://origin.bio/,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,6,8,2,"Origin has released 10,000 AI-designed regulatory DNA sequences open for research, demonstrating a live platform with actual deliverables.",No evidence of paying customers or revenue model despite having a functional research platform with significant output.
160,https://www.ycombinator.com/companies/wideframe,Wideframe,W26,AI/Video Technology,AI coworker for video editors to ship more video faster,WEAK,FALSE,FALSE,FALSE,FALSE,FALSE,3.0,TRUE,TRUE,FALSE,FALSE,6.0,Founders lack video editing industry experience and domain expertise,Strong technical execution with Adobe Premiere Pro integration,https://wideframe.com,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4,7,2,"Website has authentication flow and free trial signup, indicating a live product that users can access.","No evidence of paying customers despite having a free trial, and no external user validation or reviews found."
161,https://www.ycombinator.com/companies/librar-labs,Librar Labs,W26,AI,AI librarian that automates library work and doubles reading rates,WEAK,FALSE,FALSE,TRUE,FALSE,TRUE,3.0,TRUE,TRUE,FALSE,FALSE,6.0,No library/education industry experience among founders,Strong technical team with top-tier company backgrounds,https://www.librarlabs.com,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,2,7,1,Website has pricing page and social proof indicating some level of customer engagement.,"No evidence of a live, usable product - no auth flow, app store listing, or public repository despite having pricing."
162,https://www.ycombinator.com/companies/ritivel,Ritivel,W26,Generative AI,AI-native platform for Life-Sciences Documentation,WEAK,FALSE,FALSE,FALSE,FALSE,TRUE,3.0,TRUE,TRUE,FALSE,FALSE,6.0,No pharma industry experience despite targeting highly regulated life sciences market,Strong technical team from Microsoft Research with AI/ML expertise,https://www.ritivel.com,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6,8,2,"Company website shows auth flow, pricing page, and demo booking functionality for an AI regulatory platform targeting life sciences companies.","No external user validation found - no reviews, ratings, or third-party evidence that real customers are using the product despite having pricing and auth flows."
163,https://www.ycombinator.com/companies/copperlane,Copperlane,W26,Fintech,AI mortgage loan officer that accelerates lending and reduces application errors,WEAK,FALSE,FALSE,FALSE,FALSE,FALSE,3.0,TRUE,TRUE,FALSE,FALSE,6.0,No direct mortgage industry experience despite complex regulated domain,Strong technical team with complementary skills and family mortgage connections,https://www.copperlane.ai,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6,8,2,"Company website has authentication flow, pricing page, and demo booking functionality indicating a live B2B product.","No external user validation found - no reviews, testimonials, or third-party evidence that real mortgage professionals are using the product."
164,https://www.ycombinator.com/companies/sila,Sila,W26,B2B Software,Agentic workspace messaging platform for human-AI collaboration,WEAK,FALSE,FALSE,FALSE,FALSE,FALSE,3.0,TRUE,TRUE,FALSE,FALSE,6.0,No clear founder domain expertise in enterprise messaging or AI,Technical + commercial co-founder team tackling large market opportunity,https://silahq.com,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,3,2,Company website has authentication flow and pricing page indicating a live product with paid tiers.,No external user validation or evidence that real customers are using the product beyond the company's own claims.
165,https://www.ycombinator.com/companies/bubble-lab,Bubble Lab,W26,Enterprise Software,AI ops super-employee that automates workflows in Slack,WEAK,FALSE,FALSE,FALSE,FALSE,FALSE,3.0,TRUE,TRUE,FALSE,FALSE,6.0,Young founders with limited ops experience building for ops teams,Strong technical execution with 4000+ users already using product,https://bubblelab.ai/,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,7,3,"Live product with auth flow, pricing page, and active GitHub repo with 1063 stars showing real development activity.","No external user validation found - no reviews, testimonials from named customers, or third-party evidence of actual usage despite claims of customer stories."
166,https://www.ycombinator.com/companies/caretta,Caretta,W26,B2B Software,Realtime AI for sales calls that helps reps answer technical questions,WEAK,FALSE,FALSE,FALSE,FALSE,FALSE,3.0,TRUE,FALSE,FALSE,FALSE,5.0,No sales experience among founders building for sales teams,Strong technical team with proven ability to scale products,https://www.caretta.so,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,7,1,"Company website has a pricing page and social proof, indicating some level of product development for their AI sales call assistant.","No evidence of a live, usable product despite having a pricing page - the GitHub repo, App Store listing, and HackerNews post are all for completely different products with the same name."
167,https://www.ycombinator.com/companies/human-archive,Human Archive,W26,AI/Robotics,Multimodal data provider for robotics and world modeling,WEAK,FALSE,FALSE,FALSE,FALSE,FALSE,3.0,TRUE,TRUE,FALSE,FALSE,6.0,College dropouts with no robotics industry experience building complex hardware systems,Strong technical team tackling massive market opportunity in robotics data,https://www.humanarchive.ai/,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,7,1,"Website shows detailed multimodal data capture capabilities including motion capture, hand tracking, depth maps, and tactile sensing specifically for robotics applications.",No evidence of a live product - only 'Request Access' buttons suggest the product is not yet publicly available or may be in early development/waitlist stage.
168,https://www.ycombinator.com/companies/sitefire,sitefire,W26,Marketing/AI,Marketing suite for the agentic web,WEAK,FALSE,FALSE,FALSE,FALSE,FALSE,3.0,TRUE,FALSE,FALSE,FALSE,5.0,Academic founders with no marketing industry experience building for marketers,Strong technical team tackling emerging AI-native marketing opportunity,https://sitefire.ai,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,6,7,3,"Company has a live product with auth flow, pricing page, customer testimonials, and a Hacker News launch with 35 points and 26 comments indicating real user engagement.","No evidence of public iteration or product development history, suggesting the product may be newly launched without demonstrated ability to evolve based on user feedback."
169,https://www.ycombinator.com/companies/ressl-ai,Ressl AI,W26,B2B,AI agents that automate back office operations for trades businesses,WEAK,FALSE,FALSE,FALSE,FALSE,TRUE,3.0,TRUE,FALSE,FALSE,FALSE,5.0,No domain expertise in trades industry they're targeting,"Strong technical team from top companies (Google, Microsoft)",https://ressl.ai,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,4,8,2,"Website has authentication flow and demo booking capability, indicating a functional product beyond just a landing page.",No evidence of paying customers or external user validation despite having a live product with demo capabilities.
170,https://www.ycombinator.com/companies/stilta,Stilta,W26,Legal Tech,Agentic AI for intellectual property patent litigation,WEAK,FALSE,FALSE,FALSE,FALSE,TRUE,3.0,TRUE,TRUE,FALSE,FALSE,6.0,No IP/legal domain expertise among founders in specialized field,Strong technical team with McKinsey/Goldman pedigree and early traction,https://stilta.com,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,7,1,"GitHub repo exists with TypeScript code for a Figma plugin, though last updated July 2023.","No accessible website, no evidence of a live product, and the only code repository appears to be for a Figma plugin unrelated to patent litigation AI."
171,https://www.ycombinator.com/companies/perfectly,Perfectly,W26,HR Tech,"AI-native recruiting agency automating sourcing, screening, and candidate qualification",WEAK,FALSE,FALSE,FALSE,FALSE,TRUE,3.0,TRUE,FALSE,FALSE,FALSE,5.0,Strong tech team but no recruiting industry experience or commercial expertise,Elite ML talent from Meta/TikTok building AI-first recruiting solution,https://www.perfectly.so/,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4,7,2,"Company website shows an auth flow and social proof with named customers like Corgi, Giga, Llamaindex, Mintlify, and Porter.",No evidence of paying customers or pricing structure despite claiming to be a recruiting agency that should command fees.
172,https://www.ycombinator.com/companies/ishikilabs,Fern (Formerly Ishiki Labs),W26,B2B Software,Proactive AI assistant for sales meetings with real-time coaching,WEAK,FALSE,FALSE,FALSE,FALSE,TRUE,3.0,TRUE,FALSE,FALSE,FALSE,5.0,No sales experience building for sales professionals,Strong AI/ML expertise from Meta LlaMA and Reality Labs,https://getfern.ai,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,4,7,1,"Website has authentication flow and downloadable product with 'Book a Demo' functionality, indicating a live product beyond just a landing page.","No external user validation found - no reviews, ratings, or third-party evidence that real users are actively using the product."
173,https://www.ycombinator.com/companies/octapulse,OctaPulse,W26,AgTech,AI vision to automate quality inspection in fish farms,WEAK,FALSE,FALSE,FALSE,FALSE,TRUE,3.0,TRUE,TRUE,FALSE,FALSE,6.0,"No aquaculture experience, entering highly specialized industry with complex biology",Strong technical founder from CMU Robotics with Bloomberg enterprise sales experience,https://www.tryoctapulse.com/,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,7,1,HackerNews Launch post with 111 points and 58 comments shows community interest and validation of the concept.,"No evidence of a live product exists - website not found, GitHub repo is just profile config files from 2021, and no app store presence."
174,https://www.ycombinator.com/companies/tepali,Tepali,W26,Healthcare,AI-native operating system for medspas,WEAK,FALSE,FALSE,FALSE,TRUE,FALSE,3.0,TRUE,TRUE,FALSE,FALSE,6.0,"No medspa industry experience, building for unfamiliar vertical","Strong technical founder with POS experience, repeat YC founder",https://tepali.com,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,8,1,"Website shows detailed feature set for medspa operations including POS, scheduling, CRM, and inventory management with YC backing.","Product is waitlist-only with no evidence of live users, paying customers, or actual product availability despite detailed feature descriptions."
175,https://www.ycombinator.com/companies/panta,Panta,W26,Fintech,AI Native Commercial Insurance Brokerage,WEAK,FALSE,FALSE,FALSE,FALSE,TRUE,3.0,TRUE,FALSE,FALSE,FALSE,4.0,No insurance industry experience or domain expertise among founders,Strong technical team from Google/Apple with AI/ML expertise,https://pantainsure.com,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6,8,1,"Website has auth flow, pricing page, and claims to be licensed in 50 states with A-rated capacity for commercial insurance.",No external user validation or evidence of actual customers despite claiming to be a live insurance brokerage.
176,https://www.ycombinator.com/companies/hlabs,Hlabs,W26,Robotics,US-made plug-and-play parts and electronics for building robots,WEAK,FALSE,FALSE,FALSE,TRUE,FALSE,3.0,TRUE,TRUE,FALSE,TRUE,6.0,Solo founder with limited robotics industry experience in complex hardware space,Repeat YC founder with 6 years CEO experience at previous startup,https://www.hlaboratories.com,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6,7,2,"Live e-commerce store selling physical robot parts (M1, ACB3, WM1, RB1) with specific pricing and sale prices, indicating actual product availability and transactions.","No external user validation or reviews despite selling physical products, and no evidence of product iteration or customer feedback incorporation."
177,https://www.ycombinator.com/companies/travo,Travo,W26,Real Estate,Data infrastructure for real estate with AI-powered property analytics,WEAK,FALSE,FALSE,TRUE,FALSE,TRUE,3.0,TRUE,FALSE,FALSE,FALSE,5.0,No real estate domain expertise among four technical founders,Strong technical team with prior exit and top company experience,https://www.travoai.com/,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,4,7,1,Company website shows a live product with pricing page and social proof for real estate data infrastructure.,"No external user validation found - no reviews, ratings, or third-party evidence of actual customers using the product."
178,https://www.ycombinator.com/companies/pollen,Pollen,W26,B2B SaaS,AI agents that manage every customer for B2B startups,WEAK,FALSE,FALSE,FALSE,FALSE,TRUE,3.0,TRUE,FALSE,FALSE,FALSE,5.0,No customer success experience among founders building CS automation tool,Strong technical team with Amazon/AWS experience building AI systems,https://www.pollen.cx/,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6,7,2,"Company website shows a live product with auth flow, pricing page, and customer dashboard displaying specific metrics like '41 accounts to focus on today' and '$47K ARR at risk'.","No external user validation found - no reviews, testimonials, or third-party evidence that real customers are using the product despite having pricing and social proof claims."
179,https://www.ycombinator.com/companies/pollinate,Pollinate,W26,B2B,AI Agents for supply chain automation and ERP data management,WEAK,FALSE,FALSE,FALSE,FALSE,FALSE,2.0,TRUE,TRUE,FALSE,FALSE,6.0,No supply chain experience building for complex enterprise workflows,Technical founders with entrepreneurial track record and clear market problem,https://www.pollinate.tech/,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4,7,1,Company website shows a live product with auth flow and demo booking capability for supply chain automation.,"No external user validation, pricing evidence, or iteration history despite claiming to be 'live now'."
180,https://www.ycombinator.com/companies/revion,Revion,W26,B2B Software,"Operating system for automotive retail, automating technician administrative work",WEAK,FALSE,FALSE,FALSE,FALSE,TRUE,2.0,TRUE,TRUE,FALSE,FALSE,6.0,No automotive industry experience among founders,Strong technical and commercial backgrounds from top firms,https://revion.inc,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6,8,1,"Company website has login authentication flow and pricing page, indicating a live product with paying customers.","No external user validation found - no reviews, testimonials, or third-party evidence that real technicians are using the product."
181,https://www.ycombinator.com/companies/moda,Moda,W26,B2B Software,Monitoring and reliability layer for AI agents,PASS,FALSE,FALSE,FALSE,FALSE,FALSE,3.0,TRUE,FALSE,FALSE,FALSE,4.0,No founder background info available to assess domain expertise,Building for emerging AI agent monitoring market with clear problem,https://modaflows.com,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,6,8,1,"Company website shows a live product with authentication flow, pricing page, and documentation for AI agent monitoring.","No external user validation found - no reviews, testimonials, or third-party evidence of actual customers using the product."
182,https://www.ycombinator.com/companies/remy-ai,Remy AI,W26,Robotics,AI-powered robots for dexterous tasks in e-commerce warehouses,PASS,FALSE,FALSE,FALSE,FALSE,FALSE,3.0,TRUE,FALSE,FALSE,FALSE,4.0,"No warehouse operations experience, consulting background may lack execution depth",Strong technical team with PhD-level computer vision and robotics expertise,https://www.tryremy.ai/,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4,8,3,App Store listing with 4.94/5 rating from 141 users shows real product usage and positive user feedback.,"There's a major disconnect between the YC description (AI robots for e-commerce warehouses) and the actual products found (sleep coaching app and food ordering agent), suggesting either pivot confusion or mismatched company identity."
183,https://www.ycombinator.com/companies/traverse,Traverse,W26,AI/ML,"Research lab creating training data for subjective, non-verifiable work domains",PASS,FALSE,FALSE,FALSE,FALSE,FALSE,3.0,TRUE,FALSE,FALSE,FALSE,4.0,Extremely sparse founder info and unclear product-market fit validation,Technical team tackling important AI training data problem,https://www.traverse.so,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,7,1,Company website shows they have a pricing page and are actively seeking partnerships with frontier AI labs for training data services.,"No evidence of a live product, user signup flow, or actual customers despite having a pricing page - appears to be in early research/development stage."
184,https://www.ycombinator.com/companies/salus,Salus,W26,Developer Tools,Runtime guardrails that validate AI agent actions before execution,PASS,FALSE,FALSE,FALSE,FALSE,FALSE,3.0,TRUE,FALSE,FALSE,FALSE,4.0,"Very limited founder background info, unclear commercial experience",Technical founders from Stanford CS tackling real AI safety problem,https://www.usesalus.ai/,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,4,7,2,"Company website shows a live product with authentication flow and pricing page, demonstrating runtime guardrails that validate AI agent actions before execution.","No external user validation or evidence of paying customers despite having a pricing page, and the GitHub repo appears to be for a different GPU sharing project rather than the AI guardrails product."
185,https://www.ycombinator.com/companies/noetic,noetic,W26,B2B Software,"AI that gets hardware compliance done in weeks, not months",PASS,FALSE,FALSE,FALSE,FALSE,FALSE,3.0,TRUE,FALSE,FALSE,FALSE,4.0,Yale dropouts with no compliance industry experience tackling complex regulatory domain,"Strong technical team from Yale targeting large, painful compliance market",https://getnoetic.ai/,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,4,8,1,Company website shows a pricing page and describes specific AI agents that research regulations and draft technical documentation for hardware compliance.,"No external user validation found - no reviews, testimonials, or third-party evidence that customers are actually using the product."
186,https://www.ycombinator.com/companies/didit,Didit,W26,Identity/Security,Identity platform for fast human verification using face scans,PASS,FALSE,FALSE,FALSE,FALSE,FALSE,3.0,TRUE,FALSE,FALSE,FALSE,4.0,No domain expertise in identity/security industry from founding team,Technical twin founders with AI engineering background for identity tech,https://didit.me/,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,6,7,4,"Live app in App Store with 6 user reviews and website showing auth flow, pricing page, and 500 free checks/month pricing model.","No evidence of product iteration or updates, with GitHub repo last updated in 2016 and only 6 app store reviews suggesting limited user adoption."
187,https://www.ycombinator.com/companies/haladir,Haladir,W26,AI/ML,AI product lab combining formal solvers with LLMs for operational decision-making,PASS,FALSE,FALSE,FALSE,FALSE,FALSE,3.0,TRUE,FALSE,FALSE,FALSE,4.0,Four technical founders with no clear industry experience or commercial expertise,Strong technical team from top universities tackling complex AI optimization problems,https://www.haladir.com/,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,3,2,"Active GitHub repository with recent commits (last push December 15, 2025) showing ongoing development work.",No evidence of a live product users can access - appears to be in research/development phase with only academic papers and internal training repositories.
188,https://www.ycombinator.com/companies/inviscid-ai,Inviscid AI,W26,Industrial Tech,Real-time physics simulations for industrial facilities and data centers,PASS,FALSE,FALSE,FALSE,FALSE,FALSE,3.0,TRUE,FALSE,FALSE,FALSE,4.0,No clear domain expertise in facilities management or data center operations,Strong technical team with physics and simulation expertise,https://inviscidai.com/,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4,7,2,"Website has auth flow and demo scheduling capability, indicating a functional product beyond just a landing page.","No evidence of paying customers, external user validation, or product iteration despite claims of 1000x speed improvements."
189,https://www.ycombinator.com/companies/agentic-fabriq,Agentic Fabriq,W26,Security/Identity,Identity and governance layer for AI agents,PASS,FALSE,FALSE,FALSE,FALSE,FALSE,3.0,TRUE,FALSE,FALSE,FALSE,4.0,Young founders with no security/identity industry experience building complex enterprise product,Strong technical background from MIT targeting emerging AI agent market,https://www.agenticfabriq.com,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3,6,2,"Active GitHub SDK repository with recent commits (last push October 28, 2025) indicates a working product under development.","No evidence of actual users, customers, or external validation despite having a technical product - appears to be in early development stage."
190,https://www.ycombinator.com/companies/velum-labs,Velum Labs,W26,Data Engineering,The OS for data quality across any stack,PASS,FALSE,FALSE,FALSE,FALSE,FALSE,3.0,TRUE,FALSE,FALSE,FALSE,4.0,Academic founders with no data engineering industry experience,Strong technical backgrounds in quantum computing and ML,https://www.velum-labs.com/,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,4,7,2,"Website has authentication flow, pricing page, documentation, and claims to be 'in production at regulated fintechs'.",No external validation or user evidence despite claims of production usage at financial institutions.
191,https://www.ycombinator.com/companies/wayco,Wayco,W26,Legal Tech,AI operator for medlegal cases,PASS,FALSE,FALSE,TRUE,FALSE,FALSE,2.0,TRUE,FALSE,FALSE,TRUE,3.0,Solo founder with no medlegal domain experience in complex regulated industry,Strong technical background with prior exit experience despite young age,https://wayco.ai,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4,7,1,Company website shows an auth flow and demo booking capability for AI-powered PI case management platform.,"No external user validation, pricing information, or evidence of paying customers despite having a live product with auth flow."
